OverTime,Age,MonthlyIncome,TotalWorkingYears,JobSatisfaction,YearsAtCompany,EnvironmentSatisfaction,WorkLifeBalance,JobLevel,RelationshipSatisfaction,DistanceFromHome,YearsInCurrentRole,MaritalStatus,YearsWithCurrManager,NumCompaniesWorked,StockOptionLevel,DailyRate,JobInvolvement,YearsSinceLastPromotion,JobRole,HourlyRate,PercentSalaryHike,MonthlyRate,TrainingTimesLastYear,EducationField,Education,Gender,cat_BusinessTravel,ord_Department,BusinessTravel,Department,PerformanceRating
0,51,13142,29,2,5,4,2,4,2,11,2,2,3,3,0,1405,2,0,4,82,16,24439,1,5,2,0,1.0,2.0,2,1,3
0,18,1611,0,4,0,4,4,1,3,1,0,2,0,1,0,1124,3,0,2,97,15,19305,5,1,3,0,3.0,2.0,0,1,3
0,35,5363,10,4,9,4,3,2,2,1,7,1,0,0,1,817,2,0,2,60,12,10846,0,3,3,0,1.0,2.0,2,1,3
0,27,5071,8,4,6,4,3,2,2,2,2,2,0,3,0,793,1,0,7,43,20,20392,3,1,1,1,2.0,1.0,1,2,4
1,55,13695,24,3,19,1,2,4,3,13,7,2,8,6,0,267,4,3,7,85,17,9277,2,2,4,1,1.0,1.0,2,2,3
1,56,13402,33,2,19,4,3,4,1,23,16,1,9,4,1,1369,3,15,4,68,12,18235,0,1,3,1,1.0,2.0,2,1,3
0,34,2029,5,3,5,1,3,1,3,26,4,0,0,1,3,999,2,0,6,92,20,15891,2,5,1,0,3.0,2.0,0,1,4
0,40,6377,15,3,12,2,3,2,2,2,11,0,8,5,3,1202,4,11,0,89,20,13888,0,3,1,0,1.0,2.0,2,1,4
0,34,5429,10,3,8,2,3,2,1,29,7,1,7,4,2,285,3,7,2,86,13,17491,1,3,3,1,1.0,2.0,2,1,3
0,31,2785,3,4,1,3,4,1,3,2,0,2,0,7,0,703,2,0,8,90,14,11882,3,1,3,0,2.0,1.0,1,2,3
1,35,4614,5,3,4,4,2,2,3,18,2,1,2,0,1,662,3,3,7,67,18,23288,0,2,4,0,2.0,1.0,1,2,3
0,38,2610,4,3,4,4,3,1,4,7,2,0,3,1,3,693,4,0,6,57,11,15748,2,1,3,1,2.0,2.0,1,1,3
0,34,6687,14,4,14,3,4,2,4,2,11,2,11,1,0,404,3,4,0,98,11,6163,2,5,4,0,1.0,2.0,2,1,3
0,28,4724,5,1,5,3,3,2,3,26,3,1,4,1,1,736,2,0,7,48,11,24232,0,1,3,1,1.0,1.0,2,2,3
1,31,6179,10,3,10,4,2,2,4,22,2,1,7,1,2,330,3,6,4,98,15,21057,3,3,4,1,1.0,2.0,2,1,3
1,39,6120,8,4,5,1,4,2,4,21,4,1,4,3,2,1498,2,1,7,44,12,3567,2,1,4,1,1.0,1.0,2,2,3
0,51,10596,14,2,4,2,3,3,2,2,2,1,2,2,0,541,3,3,7,52,11,15395,5,2,3,1,2.0,1.0,1,2,3
1,41,5467,12,4,6,4,2,2,1,22,2,0,3,3,2,1200,3,3,6,75,14,13953,4,1,3,0,2.0,2.0,1,1,3
1,37,2996,8,3,6,3,3,1,4,4,4,1,3,7,0,1439,3,1,6,54,15,5182,2,1,1,1,1.0,2.0,2,1,3
0,33,9998,8,4,5,2,4,2,1,5,4,1,2,6,0,1111,3,1,7,61,13,19293,2,1,1,1,2.0,1.0,1,2,3
1,32,4078,4,2,3,3,2,2,1,2,2,1,2,0,3,499,3,1,7,36,13,20497,3,2,1,1,1.0,1.0,2,2,3
0,39,10920,13,3,6,3,3,3,2,25,4,1,5,3,1,1485,3,0,0,71,21,3449,2,1,2,1,3.0,2.0,0,1,4
0,25,6232,6,3,3,1,2,2,2,18,2,1,2,2,0,1372,4,1,7,93,11,12477,3,1,1,1,1.0,1.0,2,2,3
1,52,13247,24,3,5,4,2,4,2,28,3,1,2,2,1,322,4,0,4,59,11,9731,3,3,2,0,2.0,2.0,1,1,3
1,43,4081,20,3,20,1,1,2,1,6,7,2,8,1,0,930,2,1,6,73,14,20003,3,3,3,0,1.0,2.0,2,1,3
1,27,5769,6,4,6,4,3,2,4,10,2,1,4,1,0,205,2,4,7,98,11,7100,3,2,3,0,1.0,1.0,2,2,3
1,27,2394,8,3,8,4,3,1,4,17,2,2,7,1,0,135,3,7,6,51,13,25681,2,1,4,0,1.0,2.0,2,1,3
0,26,3904,5,4,4,1,3,1,4,2,3,2,1,0,0,683,2,1,6,36,12,4050,2,3,1,1,1.0,2.0,2,1,3
0,42,16799,21,1,20,3,3,4,3,10,7,1,9,0,1,1147,3,0,3,31,14,16616,5,0,3,0,1.0,3.0,2,0,3
0,52,2950,12,1,5,3,1,1,3,8,4,1,4,9,0,258,3,0,2,54,13,17363,2,4,4,0,1.0,2.0,2,1,3
0,37,3629,8,3,3,1,3,1,1,11,2,2,2,4,0,1462,3,0,2,94,18,19106,6,3,3,0,1.0,2.0,2,1,3
0,35,9362,10,4,2,3,3,3,3,18,2,2,2,2,0,200,3,2,4,60,11,19944,2,1,2,1,2.0,2.0,1,1,3
0,25,3229,7,4,3,1,2,1,2,1,2,1,2,4,1,949,3,0,2,81,11,4910,2,5,3,1,1.0,2.0,2,1,3
0,26,3578,8,1,7,3,3,1,4,7,7,2,7,0,0,652,4,0,2,100,12,23577,2,4,3,1,1.0,2.0,2,1,3
0,29,7988,10,1,10,2,2,3,1,17,9,2,9,1,0,332,2,0,1,51,13,9769,3,4,3,1,1.0,3.0,2,0,3
0,49,4284,20,1,4,1,3,2,1,28,3,2,3,3,0,1475,2,1,2,97,20,22710,2,1,2,1,2.0,2.0,1,1,4
1,29,7553,9,4,8,3,3,3,1,14,7,2,7,0,0,337,3,7,0,84,12,22930,1,4,1,0,2.0,2.0,1,1,3
0,54,17328,29,4,20,4,2,4,4,1,7,2,7,6,0,971,3,12,5,54,19,5652,3,3,3,0,1.0,2.0,2,1,3
1,58,19701,32,1,9,4,3,5,3,1,8,1,5,3,1,1055,3,1,5,76,21,22456,3,3,3,0,1.0,2.0,2,1,4
0,55,14732,31,4,7,2,4,4,4,1,7,0,0,2,2,1136,4,0,5,81,13,12414,4,3,4,1,1.0,2.0,2,1,3
1,36,9278,15,2,5,1,3,2,4,3,4,2,1,3,0,1174,3,0,7,99,16,20763,3,2,4,0,1.0,1.0,2,2,3
0,31,1359,1,3,1,2,3,1,2,1,0,2,0,1,0,667,1,0,8,50,12,16154,3,1,4,0,2.0,1.0,1,2,3
0,30,4779,8,1,3,4,3,2,2,7,2,0,2,7,2,855,3,0,7,73,14,12761,3,2,4,0,1.0,1.0,2,2,3
0,31,16422,9,2,3,1,4,4,3,8,2,2,0,3,0,182,3,1,5,93,11,8847,3,1,5,0,1.0,2.0,2,1,3
0,34,2996,10,1,4,4,3,1,3,1,3,0,3,5,2,560,3,1,6,91,14,20284,2,4,4,1,2.0,2.0,1,1,3
0,31,1261,1,2,1,1,4,1,3,8,0,2,0,1,0,202,2,0,6,34,12,22262,3,1,3,0,1.0,2.0,2,1,3
0,27,2099,6,1,5,2,4,1,2,11,0,1,4,0,0,1377,3,1,2,91,14,7679,3,1,1,1,1.0,2.0,2,1,3
0,36,5810,10,4,10,1,2,2,3,4,4,2,8,1,0,172,2,1,2,37,16,22604,2,1,4,1,1.0,2.0,2,1,3
0,36,5647,11,1,3,3,2,2,1,16,2,1,2,4,2,329,2,0,7,98,13,13494,3,2,4,0,1.0,1.0,2,2,3
0,47,3420,17,4,6,1,2,1,3,1,5,1,2,7,1,465,3,1,6,74,12,10205,2,5,3,1,1.0,2.0,2,1,3
0,25,4400,6,1,3,1,3,1,1,9,2,1,2,3,0,383,2,2,8,68,12,15182,2,1,2,1,1.0,1.0,2,2,3
0,37,3500,7,3,6,3,1,1,1,5,5,2,3,0,0,1413,4,1,2,84,14,25470,2,5,2,1,3.0,2.0,0,1,3
0,56,2066,5,1,3,1,4,1,4,1,2,1,0,2,1,1255,3,1,6,90,22,10494,3,1,2,0,1.0,2.0,2,1,4
0,47,17169,26,3,20,1,4,4,2,2,17,1,6,3,2,359,3,5,5,82,19,26703,2,3,4,0,1.0,2.0,2,1,3
1,24,4162,5,3,5,4,3,2,3,4,4,1,3,1,2,1476,3,0,7,42,12,15211,3,3,1,0,1.0,1.0,2,2,3
0,32,9204,7,4,4,4,2,2,3,7,3,1,3,4,1,601,3,0,7,97,12,23343,3,2,5,1,1.0,1.0,2,2,3
0,34,3294,7,2,5,4,2,1,1,1,4,1,2,5,1,401,2,0,2,86,17,3708,2,1,3,0,1.0,2.0,2,1,3
1,41,2127,7,3,4,2,2,1,1,5,2,1,3,2,0,1283,4,0,6,90,12,5561,5,3,5,1,1.0,2.0,2,1,3
0,40,3975,11,3,8,3,4,2,3,9,7,0,7,3,2,663,3,0,2,81,11,23099,2,4,4,1,3.0,2.0,0,1,3
0,31,10793,13,4,13,1,3,3,1,8,7,0,9,1,1,326,3,9,7,31,18,8386,5,1,2,1,1.0,1.0,2,2,3
0,46,10096,28,4,7,1,4,3,1,9,7,0,3,4,1,377,3,4,7,52,11,15986,1,2,3,1,1.0,1.0,2,2,3
1,39,3646,11,1,1,1,4,1,2,2,0,2,0,2,0,592,2,0,2,54,23,17181,2,1,3,0,3.0,2.0,0,1,4
0,31,7446,10,2,10,3,3,3,1,1,8,2,7,1,0,1445,4,4,4,100,11,8931,2,1,5,0,2.0,2.0,1,1,3
1,45,10851,24,1,7,2,3,3,2,20,7,0,7,2,1,1038,1,0,0,95,18,19863,2,3,3,1,1.0,2.0,2,1,3
0,31,2109,8,2,3,4,3,1,4,8,2,2,2,9,0,1398,4,0,1,96,18,24609,3,3,2,0,1.0,3.0,2,0,3
1,31,3722,7,4,2,2,1,1,3,2,2,1,2,6,1,523,3,2,2,94,13,21081,2,1,3,1,2.0,2.0,1,1,3
1,45,9380,10,4,3,2,4,3,4,29,1,1,2,4,2,1448,3,1,4,55,18,14720,4,5,3,1,1.0,2.0,2,1,3
0,48,5486,15,1,2,3,3,2,1,7,2,0,2,4,3,1221,3,2,7,96,11,24795,3,2,3,1,1.0,1.0,2,2,3
0,34,2742,2,3,2,1,3,1,4,9,2,1,2,1,0,1107,3,2,1,52,15,3072,0,5,4,0,1.0,3.0,2,0,3
0,40,13757,16,2,9,4,3,3,3,8,8,0,8,2,1,218,2,4,5,55,11,25178,5,3,1,1,3.0,2.0,0,1,3
0,28,8463,6,1,5,4,3,2,4,5,4,2,3,0,0,866,3,1,7,84,18,23490,4,3,3,1,1.0,1.0,2,2,3
0,44,3162,7,3,5,3,3,1,4,5,2,2,3,3,0,981,2,0,2,90,14,7973,5,1,3,1,3.0,2.0,0,1,3
0,53,16598,35,2,9,4,2,4,2,2,8,2,8,4,0,447,4,8,5,39,12,19764,2,3,3,1,1.0,2.0,2,1,3
0,49,6651,20,3,3,1,2,2,2,5,2,1,2,2,1,1495,3,1,0,96,14,21534,0,5,4,1,1.0,2.0,2,1,3
0,40,2345,8,3,3,3,4,1,3,2,1,0,2,2,1,896,3,1,6,68,14,8045,3,3,3,1,1.0,2.0,2,1,3
0,44,3420,6,2,5,4,2,1,3,20,2,2,3,1,0,1467,3,1,6,49,13,21158,3,1,3,1,1.0,2.0,2,1,3
0,33,4373,5,1,4,4,3,2,1,7,3,1,3,0,2,430,3,0,7,54,14,17456,2,3,3,1,2.0,1.0,1,2,3
0,34,4759,15,1,13,4,3,2,4,3,9,2,12,3,0,1326,1,3,7,81,18,15891,2,4,3,1,1.0,1.0,2,2,3
0,30,5301,4,3,2,4,2,2,3,16,1,1,2,8,2,1358,3,2,7,96,15,2939,2,1,1,1,1.0,1.0,2,2,3
0,42,3673,12,4,12,1,3,1,3,9,9,2,8,1,0,748,3,5,2,74,13,16458,3,3,2,0,2.0,2.0,1,1,3
0,44,4768,11,3,1,1,2,2,3,1,0,1,0,7,1,383,3,0,7,79,12,9282,4,2,5,0,2.0,1.0,1,2,3
0,30,1274,1,3,1,3,2,1,2,7,0,0,0,1,2,990,3,0,6,64,13,7152,2,5,3,1,3.0,2.0,0,1,3
0,57,4900,13,3,12,2,2,2,1,1,9,1,8,0,1,405,4,2,6,93,24,2721,2,1,2,1,1.0,2.0,2,1,4
0,49,10466,29,2,8,3,3,3,2,7,7,0,7,3,2,1490,3,0,0,35,14,20948,3,1,4,1,1.0,2.0,2,1,3
0,34,17007,16,1,14,2,2,4,4,15,8,0,9,7,2,829,3,6,5,71,14,11929,3,3,3,1,2.0,2.0,1,1,3
0,28,2909,5,3,3,1,4,1,4,1,2,1,2,3,1,1496,3,1,8,92,15,15747,3,5,3,1,2.0,1.0,1,2,3
0,29,5765,7,2,5,1,1,2,1,13,3,2,0,5,0,115,3,0,7,51,11,17485,4,5,3,0,2.0,1.0,1,2,3
1,34,4599,16,2,15,1,4,2,3,24,9,2,10,0,0,790,2,10,7,40,23,7815,2,3,4,0,1.0,1.0,2,2,4
0,35,2404,1,3,1,4,3,1,1,7,0,1,0,1,1,660,3,0,8,76,13,16192,3,1,1,1,1.0,1.0,2,2,3
1,24,3172,4,1,0,2,2,1,3,9,0,2,0,2,0,381,3,0,2,89,11,16998,2,3,3,1,2.0,2.0,1,1,3
0,24,2033,1,2,1,4,3,1,3,13,0,1,0,1,1,830,3,0,8,78,13,7103,2,1,2,0,3.0,1.0,0,2,3
1,44,10209,16,3,2,2,2,3,2,2,2,2,2,5,0,1193,3,2,4,86,18,19719,2,3,1,1,2.0,2.0,1,1,3
0,29,8620,10,3,10,3,3,2,3,19,7,0,4,1,2,1246,2,0,7,77,14,23757,3,1,3,1,1.0,1.0,2,2,3
0,30,2064,6,3,5,3,4,1,1,1,3,0,3,0,1,330,3,1,1,46,21,15428,3,1,3,1,1.0,3.0,2,0,4
1,55,4035,4,3,3,4,3,2,2,4,2,1,2,0,0,1229,3,1,0,30,16,16143,2,1,4,1,1.0,2.0,2,1,3
0,33,3838,8,2,5,1,3,1,4,4,4,1,2,8,0,1099,2,0,2,82,11,8192,5,3,4,0,1.0,2.0,2,1,3
1,47,4591,11,3,5,3,2,2,3,14,4,1,2,3,1,571,3,1,7,78,17,24200,4,3,3,0,1.0,1.0,2,2,3
0,28,2561,8,1,0,3,2,1,3,2,0,2,0,7,0,289,2,0,2,38,11,5355,2,3,2,1,2.0,2.0,1,1,3
0,28,1563,1,3,1,1,1,1,4,1,0,0,0,1,1,1423,2,0,6,72,14,12530,2,1,3,1,1.0,2.0,2,1,3
0,28,4898,5,1,4,3,3,2,4,7,2,2,3,0,0,467,3,1,7,55,14,11827,5,1,3,1,2.0,1.0,1,2,3
0,49,4789,10,1,3,3,3,2,1,3,2,1,2,4,1,271,2,1,2,43,25,23070,3,3,2,0,1.0,2.0,2,1,4
0,29,3180,4,2,3,4,3,1,3,2,2,1,2,0,3,410,3,0,2,97,13,4668,3,1,1,0,2.0,2.0,1,1,3
0,28,6549,8,2,8,3,2,2,2,29,6,1,7,1,2,1083,1,1,4,96,14,3173,2,1,1,1,1.0,2.0,2,1,3
1,33,6388,14,3,0,4,3,2,1,8,0,2,0,2,0,516,3,0,0,69,17,22049,6,1,5,1,1.0,2.0,2,1,3
0,32,11244,10,4,5,3,4,3,2,10,2,2,0,2,0,495,3,0,3,64,25,21072,5,3,3,1,1.0,2.0,2,1,4
0,54,16032,26,4,14,2,3,4,1,11,9,0,12,3,1,1050,3,1,3,87,20,24456,2,3,4,0,2.0,2.0,1,1,4
0,29,2362,11,1,9,1,1,1,3,1,7,2,7,6,0,224,2,0,6,100,13,7568,2,5,4,1,1.0,2.0,2,1,3
0,44,16328,24,1,20,4,4,4,3,28,6,1,17,3,1,136,3,14,5,32,13,22074,1,1,3,1,1.0,2.0,2,1,3
0,39,8376,9,2,2,2,3,3,4,6,0,2,2,4,0,1089,3,2,4,32,18,9150,3,1,3,0,1.0,2.0,2,1,3
0,46,16606,23,2,13,3,4,4,4,3,12,1,1,8,1,228,3,5,3,51,12,11380,2,1,3,0,1.0,1.0,2,2,3
0,35,8606,11,2,11,4,1,3,4,16,8,2,3,1,0,1029,2,3,0,91,19,21195,3,1,3,0,1.0,2.0,2,1,3
0,23,2272,5,3,4,1,3,2,2,20,3,2,2,0,0,507,3,1,2,97,14,24812,2,1,1,1,1.0,2.0,2,1,3
0,40,2018,15,1,5,4,1,1,2,9,4,2,0,3,0,676,3,1,2,86,14,21831,3,1,4,1,1.0,2.0,2,1,3
1,34,7083,10,3,10,4,3,3,4,1,9,1,6,1,0,971,2,8,7,64,14,12288,3,5,3,1,1.0,1.0,2,2,3
0,31,4084,7,3,7,4,1,1,1,3,2,2,7,1,0,561,3,7,6,33,12,4156,2,1,3,0,2.0,2.0,1,1,3
1,50,14411,32,4,32,3,3,4,4,22,6,2,9,1,0,333,1,13,5,88,13,24450,2,3,5,1,2.0,2.0,1,1,3
1,34,2308,12,3,11,2,3,1,2,7,10,1,7,0,1,1440,3,5,8,55,25,4944,4,5,2,1,1.0,1.0,2,2,4
0,42,4841,4,2,1,3,3,1,2,2,0,1,0,4,1,1210,2,0,2,68,14,24052,3,3,3,1,1.0,2.0,2,1,3
0,37,4285,10,4,10,1,3,2,1,13,8,1,7,1,0,674,3,3,6,47,17,3031,2,3,3,1,1.0,2.0,2,1,3
0,29,9715,9,1,7,3,3,2,3,8,7,1,7,3,1,441,1,0,0,39,13,7288,3,4,1,0,1.0,2.0,2,1,3
0,33,4320,5,2,5,4,3,2,4,25,3,2,2,1,0,575,2,0,4,44,13,24152,2,1,3,1,1.0,2.0,2,1,3
0,45,2132,8,4,5,4,3,1,4,28,4,1,3,4,1,950,3,0,6,97,20,4585,3,5,3,1,1.0,2.0,2,1,4
1,42,10124,24,4,20,4,1,3,3,2,8,1,9,2,1,288,3,13,0,40,14,18611,3,1,3,1,2.0,2.0,1,1,3
0,40,5473,9,1,8,1,4,2,4,9,4,1,1,0,0,1342,3,7,7,47,12,19345,5,3,2,1,1.0,1.0,2,2,3
1,33,5207,15,3,15,2,3,2,2,28,14,1,7,1,1,589,3,5,2,79,12,22949,3,1,4,1,1.0,2.0,2,1,3
1,40,16437,21,4,21,3,3,4,4,6,7,2,7,1,0,898,3,7,3,38,21,17381,2,3,2,1,1.0,3.0,2,0,4
0,24,2296,2,1,1,3,3,1,2,21,1,0,0,0,3,350,2,0,2,57,14,10036,3,5,2,1,1.0,2.0,2,1,3
1,40,4069,8,4,2,4,3,2,3,8,2,0,2,3,0,1142,3,2,0,72,18,8841,2,1,2,1,3.0,2.0,0,1,3
0,45,7441,10,2,10,1,3,3,1,1,8,0,7,1,3,538,3,7,0,66,12,20933,4,5,4,1,1.0,2.0,2,1,3
0,35,2430,6,3,5,2,3,1,1,28,3,1,2,0,2,1402,2,4,8,98,23,26204,5,1,4,0,1.0,1.0,2,2,4
0,32,5878,12,2,7,4,3,2,1,5,1,1,5,3,1,824,2,2,6,67,12,15624,2,1,2,0,1.0,2.0,2,1,3
1,36,2644,7,4,3,3,2,1,4,2,2,2,2,3,0,1157,3,1,8,70,21,17001,3,1,4,1,1.0,1.0,2,2,4
0,48,6439,18,3,8,3,3,2,3,16,7,0,7,8,1,492,3,7,7,96,14,13693,2,1,4,0,1.0,1.0,2,2,3
0,29,2451,5,3,1,3,2,1,1,9,0,1,0,6,2,598,4,0,6,91,18,22376,2,1,3,1,1.0,2.0,2,1,3
0,33,6392,8,1,2,1,1,2,4,8,2,1,2,2,1,1242,3,2,7,46,13,10589,6,1,4,1,1.0,1.0,2,2,3
0,30,9714,10,1,10,2,3,2,4,1,8,1,7,1,1,740,2,6,7,64,11,5323,4,1,3,1,1.0,1.0,2,2,3
0,38,6077,10,3,6,3,3,2,3,10,3,1,2,3,0,888,3,1,1,71,11,14814,2,0,4,1,2.0,3.0,1,0,3
0,35,2450,3,1,3,4,3,1,2,1,0,2,2,1,0,992,2,1,2,68,19,21731,3,3,3,1,1.0,2.0,2,1,3
0,30,9250,9,2,4,3,3,3,2,29,2,1,3,3,1,1288,3,1,7,33,12,17799,3,5,4,1,1.0,1.0,2,2,3
1,35,2074,1,1,1,1,3,1,4,2,0,0,0,1,1,104,3,0,2,69,12,26619,2,1,3,0,1.0,2.0,2,1,3
0,53,10169,34,4,33,3,3,3,2,2,7,1,9,0,1,607,2,1,4,78,16,14618,4,5,5,0,1.0,2.0,2,1,3
0,38,4855,7,2,5,3,3,2,1,2,2,1,4,4,2,903,3,1,4,81,11,7653,2,3,3,1,1.0,2.0,2,1,3
0,32,4087,9,1,6,4,2,2,2,1,5,1,2,4,1,1200,3,1,6,62,14,25174,3,5,4,1,3.0,2.0,0,1,3
0,48,2367,10,1,8,3,2,1,4,15,2,1,6,8,1,1108,3,7,6,65,12,16530,3,4,4,0,1.0,2.0,2,1,3
0,34,2972,1,4,1,1,1,1,3,7,0,2,0,1,0,479,3,0,6,35,13,22061,4,3,4,1,1.0,2.0,2,1,3
0,55,19586,36,4,36,3,3,5,3,26,6,1,13,1,1,685,2,2,3,60,21,23037,3,2,5,1,1.0,1.0,2,2,4
0,34,5484,9,4,2,2,2,2,2,1,2,1,1,9,1,1351,3,2,6,45,17,13008,3,1,4,1,1.0,2.0,2,1,3
0,26,2061,1,4,1,1,3,1,1,3,0,1,0,1,0,474,3,0,6,89,21,11133,5,1,3,0,1.0,2.0,2,1,4
0,38,9924,10,2,9,3,3,2,4,14,8,1,7,0,1,1245,3,7,7,80,11,12355,3,1,3,1,1.0,1.0,2,2,3
0,38,4198,8,2,3,2,4,2,2,16,2,2,2,2,0,437,3,1,7,90,12,16379,5,1,3,0,1.0,1.0,2,2,3
0,36,6815,15,3,1,2,3,2,1,1,0,2,0,6,0,884,3,0,7,73,13,21447,5,1,4,0,1.0,1.0,2,2,3
1,29,4723,10,1,10,2,3,1,4,3,9,2,5,1,0,1370,3,1,2,87,18,16213,3,3,1,1,1.0,2.0,2,1,3
1,35,6142,10,3,5,1,3,2,3,10,2,2,4,3,0,670,3,0,0,51,16,4223,4,3,4,0,1.0,2.0,2,1,3
0,39,8237,11,3,7,4,3,3,1,6,6,1,6,2,1,1462,4,7,7,38,11,4658,3,3,3,1,1.0,1.0,2,2,3
0,29,8853,6,4,6,1,4,2,4,2,4,0,3,1,1,995,3,1,0,87,19,24483,0,1,1,1,2.0,2.0,1,1,3
1,50,19331,27,3,1,3,3,5,3,9,0,1,0,4,1,264,3,0,3,59,16,19519,2,2,3,1,1.0,1.0,2,2,3
0,23,2073,4,3,2,4,3,1,4,10,2,1,2,2,1,977,4,2,6,45,16,12826,2,5,3,1,1.0,2.0,2,1,3
1,36,5562,9,1,3,1,3,2,4,6,2,1,2,3,1,1302,4,0,2,80,13,19711,3,1,4,1,2.0,2.0,1,1,3
0,42,19613,24,4,1,4,3,5,4,9,0,2,1,8,0,1059,2,0,3,93,22,26362,2,4,2,1,1.0,2.0,2,1,4
0,35,3407,10,3,10,2,2,2,4,28,9,1,8,1,2,750,4,6,2,46,17,25348,3,1,3,1,1.0,2.0,2,1,3
0,34,5063,8,3,8,4,2,2,2,10,2,1,7,1,1,653,2,7,0,92,14,15332,3,5,4,1,2.0,2.0,1,1,3
0,40,4639,5,1,5,4,3,2,3,14,4,1,2,1,1,118,3,1,7,84,15,11262,2,1,2,0,1.0,1.0,2,2,3
0,43,4876,8,2,6,4,3,1,3,27,4,0,2,5,1,990,4,0,2,87,12,5855,0,5,3,1,1.0,2.0,2,1,3
0,35,2690,1,4,1,3,2,1,4,7,0,1,1,1,1,1349,2,0,2,63,18,7713,5,1,2,1,1.0,2.0,2,1,3
0,46,17567,27,1,26,4,1,4,2,1,0,2,12,1,0,563,4,0,3,56,15,3156,5,1,4,1,1.0,1.0,2,2,3
1,28,2408,1,2,1,3,3,1,3,24,1,1,0,1,3,329,3,0,2,51,17,7324,3,3,3,1,1.0,2.0,2,1,3
1,22,2814,4,3,4,2,2,1,2,26,2,1,3,1,0,457,2,1,6,85,14,10293,2,4,2,0,3.0,2.0,0,1,3
1,50,11245,32,3,30,2,3,4,3,20,8,1,13,2,1,1234,3,12,0,41,15,20689,3,3,5,1,2.0,2.0,1,1,3
0,32,3312,6,4,3,2,3,1,4,5,2,1,2,3,2,634,4,0,6,35,17,18783,3,4,4,0,1.0,2.0,2,1,3
1,44,19049,23,4,22,2,2,5,4,7,7,0,10,0,1,1313,3,1,5,31,14,3549,4,3,3,0,1.0,2.0,2,1,3
0,30,2141,6,2,6,2,2,1,2,7,4,1,1,1,1,241,2,1,6,48,12,5348,3,3,3,1,1.0,2.0,2,1,3
1,45,5769,10,1,10,3,3,2,1,5,7,2,4,1,0,1015,1,1,2,50,14,23447,3,3,5,0,1.0,2.0,2,1,3
0,45,4385,10,1,10,1,3,2,1,26,7,1,5,1,1,336,2,4,7,52,15,24162,2,2,3,1,3.0,1.0,0,2,3
0,31,5332,10,1,5,4,3,2,4,2,2,2,3,7,0,715,3,0,7,54,13,21602,3,4,4,1,2.0,1.0,1,2,3
1,36,4663,7,3,3,3,3,2,2,12,2,1,1,9,2,559,3,1,4,76,12,12421,2,1,4,0,1.0,2.0,2,1,3
0,34,4724,9,4,9,3,3,2,1,10,7,0,2,1,1,426,4,7,4,42,13,17000,3,1,4,1,2.0,2.0,1,1,3
0,49,3211,10,1,9,3,2,1,4,25,6,1,4,1,1,722,3,1,2,84,14,22102,3,1,4,0,1.0,2.0,2,1,3
0,39,5377,10,1,7,2,3,2,4,10,7,1,7,2,3,1387,3,7,4,76,13,3835,3,3,5,1,1.0,2.0,2,1,3
0,27,4066,7,1,7,4,3,1,1,19,7,0,7,1,2,1302,2,0,2,67,11,16290,3,4,3,1,1.0,2.0,2,1,3
0,35,5208,16,1,16,2,3,2,4,18,15,1,10,1,0,819,4,1,6,48,11,26312,2,1,5,1,1.0,2.0,2,1,3
0,28,4877,6,1,5,2,2,2,2,27,3,0,0,0,1,580,1,0,4,39,21,20460,5,3,3,0,1.0,2.0,2,1,4
0,21,3117,3,4,2,3,3,1,3,5,2,2,2,1,0,546,3,2,6,97,18,26009,2,3,1,1,1.0,2.0,2,1,3
1,18,1569,0,4,0,2,4,1,3,3,0,2,0,1,0,544,3,0,8,70,12,18420,2,3,2,0,2.0,1.0,1,2,3
0,47,19658,27,3,5,4,3,5,3,26,2,1,0,3,1,1176,3,1,3,98,11,5220,2,1,4,0,1.0,3.0,2,0,3
0,39,3069,11,3,10,3,3,2,4,3,8,0,7,0,1,170,2,0,2,76,15,10302,3,3,2,1,1.0,2.0,2,1,3
0,40,10435,18,3,18,1,3,3,4,15,15,1,12,1,2,884,2,14,4,80,13,25800,2,1,3,0,1.0,2.0,2,1,3
0,35,4148,15,3,14,3,3,2,4,8,11,1,9,1,1,208,3,2,0,52,12,12250,5,1,4,0,3.0,2.0,0,1,3
0,37,5768,9,3,4,3,2,2,1,19,3,1,2,3,3,671,3,0,4,85,17,26493,2,1,3,1,1.0,2.0,2,1,3
0,39,5042,10,3,9,1,1,2,4,4,2,2,8,0,0,711,3,3,4,81,13,3140,2,3,3,0,2.0,2.0,1,1,3
0,45,5770,10,4,10,4,3,2,1,2,7,0,9,1,2,1329,2,3,4,59,19,5388,3,4,2,0,1.0,2.0,2,1,3
1,38,7756,10,3,5,4,4,3,4,2,4,1,2,3,1,397,2,0,4,54,19,14199,6,3,2,0,1.0,2.0,2,1,3
0,35,10306,15,1,13,4,3,3,3,10,12,1,0,9,0,737,2,6,7,55,17,21530,3,3,3,1,1.0,1.0,2,2,3
0,37,3936,8,2,8,2,1,1,1,10,4,1,7,1,1,1470,3,7,6,71,11,9953,2,3,3,0,1.0,2.0,2,1,3
1,40,7945,18,4,4,3,2,3,4,16,2,2,3,6,0,448,3,3,4,84,15,19948,2,1,3,0,1.0,2.0,2,1,3
1,44,5743,14,4,10,1,3,2,3,1,7,1,2,4,0,602,3,0,1,37,11,10503,3,0,5,1,2.0,3.0,1,0,3
